4.717660697326268e-17,0.0,0.09744854159469743,-0.0,-0.0,0.03951549685405825,0.999218957740683,-0.0,-0.0,0.0790515756537017,0.0,0.0,-0.20409029009236587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17105.340184686407,16246.14018468641,18823.74018468641,16246.14018468641
2.2316466918757275e-06,2.604389921158191e-06,0.09422741949625103,-0.00526099965687975,0.004889558725193824,0.03384850499335714,0.9994011671034799,-0.010185388537215219,0.010129588569006372,0.06766010303004383,0.000357251211051901,0.000416509050854375,-0.12164258141944334,-0.8703893954703992,0.749921455468862,-0.9069797174315072,17105.340184686407,16246.14018468641,18823.74018468641,16246.14018468641,15642.575802610681,16501.775802610682,15105.358892732063,17682.958892732066
4.139946420129398e-05,5.077399258204451e-05,0.09236608521209336,-0.015766680209300495,0.008356628162637554,0.029782876406502765,0.999397097671333,-0.031026385763534434,0.017643249370169124,0.05931032012369431,0.00327624626679489,0.0042477427752365135,-0.06783310597240229,-1.1224968290951192,-0.0013737252555463264,-0.03569077430369025,15642.575802610681,16501.775802610682,15105.358892732063,17682.958892732066,15633.681459680185,16492.881459680186,13915.281459680184,16492.881459680186
0.0001552085147661332,0.0002379096087337868,0.09139265808599953,-0.023087907770416013,0.004701740745673552,0.03438835486239147,0.9991307638135278,-0.04583111399207057,0.010983438807391378,0.068557644373066,0.006793200253381384,0.01274215573061453,-0.03267580786219364,-0.39878896926683216,-0.6015835451317012,0.7840918799773953,15633.681459680185,16492.881459680186,13915.281459680184,16492.881459680186,16054.824192951055,15195.624192951054,16054.824192951055,13477.224192951053
0.0003178597356729364,0.0006347703743241375,0.09098553474265779,-0.02359563260150997,0.0024747165399192123,0.03736484692682571,0.9990200148717324,-0.046978418290673625,0.006707927414815828,0.07461055549664941,0.008212859291501005,0.023392841805522428,-0.01079327114060385,0.1981124859876699,0.05413721482481093,-0.03694248132510092,16054.824192951055,15195.624192951054,16054.824192951055,13477.224192951053,14983.45252733257,14167.411964714935,16570.38348507605,14035.942922458413
0.0004992812176747937,0.0012519581469766633,0.0909388623968149,-0.025487185026831394,0.007136808503527443,0.032080568349002594,0.9991347789453618,-0.05050020073508285,0.015897223522788082,0.06379314372386172,0.009192588255110698,0.03377829533013432,0.003459356825063948,-0.46277664645854977,0.6795445626313573,-0.8365679608873969,14983.45252733257,14167.411964714935,16570.38348507605,14035.942922458413,14723.999481813236,15583.199481813237,13005.599481813239,15583.199481813237
0.00072560130562766,0.002091962542096414,0.09111156368410547,-0.025923176808739564,0.01091126022217955,0.028344757734469036,0.9992024359525356,-0.05122271501288739,0.02327678979120136,0.056123246635476694,0.012299307396844539,0.04482780834344888,0.011496649838924676,0.21507149912344928,0.13154505256200255,-0.05608474888415896,14723.999481813236,15583.199481813237,13005.599481813239,15583.199481813237,13764.445284614201,14623.645284614198,13764.445284614201,16342.0452846142
0.0010338569946361628,0.0031633889749013,0.09141532838176254,-0.027830938336706634,0.007855799277338722,0.03283588984899543,0.999042306224735,-0.05512904730503199,0.017525155978718437,0.06522787117074431,0.016409473052424225,0.05581694808288538,0.016637666473706507,-0.4258542290558742,-0.5673465837559619,0.7716354651481416,13764.445284614201,14623.645284614198,13764.445284614201,16342.0452846142,15408.82170631423,14549.621706314229,15408.82170631423,12831.22170631423
0.0014107315143789157,0.004471502329658318,0.09179962008336968,-0.02880752430177408,0.005739527078291486,0.0358333155402304,0.9989260021993194,-0.05717822034467942,0.013531676846191845,0.07132596444841188,0.018972256687481655,0.0675871232131513,0.019645671410030683,0.1415005080805556,0.04895711193832587,-0.023511447723669532,15408.82170631423,14549.621706314229,15408.82170631423,12831.22170631423,16155.791061063384,13597.689944088968,14437.391061063383,13597.689944088968
0.0018286255426279785,0.006024965372901951,0.09221018888052343,-0.02287722747788804,0.0018847307220206694,0.030969981303404278,0.9992566940036465,-0.04562014039187454,0.005183697410189552,0.06184794010187812,0.020701840646980916,0.07901134292452959,0.01976052017119642,0.8712060449916477,-0.6381832515954464,-0.7517043981608532,16155.791061063384,13597.689944088968,14437.391061063383,13597.689944088968,13675.41372131314,15855.772545843076,13487.323745062506,14743.764920532572
