0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,-1.543005727660757124e-19
4.166666666666666435e-02,-5.314384282655431897e-05
6.250000000000000000e-02,-5.071689481421694928e-04
8.333333333333332871e-02,-1.204139476632214286e-03
1.041666666666666574e-01,-2.208778075764178568e-03
1.250000000000000000e-01,-4.059962222491526364e-03
1.458333333333333148e-01,-6.043586148148209075e-03
1.666666666666666574e-01,-8.438813805168256590e-03
1.875000000000000000e-01,-1.227847214308287055e-02
2.083333333333333148e-01,-1.573532998526746413e-02
2.291666666666666574e-01,-1.949132640458570501e-02
2.500000000000000000e-01,-2.535189879666583865e-02
2.708333333333333148e-01,-3.119652150093360152e-02
2.916666666666666297e-01,-3.499333863500178610e-02
3.125000000000000000e-01,-3.876837675250919407e-02
3.333333333333333148e-01,-4.547374073269985079e-02
3.541666666666666297e-01,-5.320464517982748109e-02
3.750000000000000000e-01,-5.859875538600478606e-02
3.958333333333333148e-01,-6.309337929363573183e-02
4.166666666666666297e-01,-6.966792321791809295e-02
4.375000000000000000e-01,-7.671304243075745266e-02
4.583333333333333148e-01,-8.145841370621030586e-02
4.791666666666666297e-01,-8.555343182335915786e-02
5.000000000000000000e-01,-9.177782028225402178e-02
5.208333333333332593e-01,-9.814936117118393255e-02
5.416666666666666297e-01,-1.012730973189591432e-01
5.625000000000000000e-01,-1.025981925982681758e-01
5.833333333333332593e-01,-1.051918245369732469e-01
6.041666666666666297e-01,-1.081296621342091729e-01
6.250000000000000000e-01,-1.086129087532505533e-01
6.458333333333332593e-01,-1.081656757011197900e-01
6.666666666666666297e-01,-1.097512214718227158e-01
6.875000000000000000e-01,-1.114949735642463691e-01
7.083333333333332593e-01,-1.102010463098534454e-01
7.291666666666666297e-01,-1.074066766491916375e-01
7.500000000000000000e-01,-1.061594806972422922e-01
7.708333333333332593e-01,-1.053664298610829664e-01
7.916666666666666297e-01,-1.030428100417901116e-01
8.125000000000000000e-01,-1.011299517976130408e-01
8.333333333333332593e-01,-1.025799562404886706e-01
8.541666666666666297e-01,-1.054877828746265539e-01
8.750000000000000000e-01,-1.064446902317720267e-01
8.958333333333332593e-01,-1.068901958155938359e-01
9.166666666666666297e-01,-1.097779091765859055e-01
9.375000000000000000e-01,-1.132103205545560154e-01
9.583333333333332593e-01,-1.137817234554044515e-01
9.791666666666666297e-01,-1.129302163467037490e-01
1.000000000000000000e+00,-1.136136222028954895e-01
1.020833333333333259e+00,-1.141053099804258258e-01
1.041666666666666519e+00,-1.123442318740947993e-01
