0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,-4.888986497863304082e-01
4.166666666666666435e-02,-6.334838105682039089e-01
6.250000000000000000e-02,-1.003295292779962655e-01
8.333333333333332871e-02,5.540287347988517297e-01
1.041666666666666574e-01,3.810115594472931466e-01
1.250000000000000000e-01,-3.223732354636948960e-01
1.458333333333333148e-01,-9.964431178176551551e-01
1.666666666666666574e-01,-8.551205061829750820e-01
1.875000000000000000e-01,-2.143801657437066632e-01
2.083333333333333148e-01,2.424797060084606937e-01
2.291666666666666574e-01,-2.284817999999844140e-02
2.500000000000000000e-01,1.250889959954283315e-01
2.708333333333333148e-01,-4.948041612033327041e-03
2.916666666666666297e-01,-3.640152657131980884e-01
3.125000000000000000e-01,-3.208308474038779057e-02
3.333333333333333148e-01,6.124672556814059199e-01
3.541666666666666297e-01,1.261202451721081363e+00
3.750000000000000000e-01,1.091539105691812672e+00
3.958333333333333148e-01,4.052123029382432851e-01
4.166666666666666297e-01,-4.718143455416012877e-02
4.375000000000000000e-01,-2.652445325849604463e-01
4.583333333333333148e-01,3.412267190516619919e-02
4.791666666666666297e-01,6.795744897824664843e-01
5.000000000000000000e-01,5.898893320040756727e-01
5.208333333333332593e-01,3.457978494658711099e-01
5.416666666666666297e-01,-4.584715336951494802e-02
5.625000000000000000e-01,-7.102473917947519366e-01
5.833333333333332593e-01,-5.730514738173340117e-01
6.041666666666666297e-01,1.460234716002772881e-01
6.250000000000000000e-01,3.425870503829377411e-01
6.458333333333332593e-01,3.828425987926966090e-01
6.666666666666666297e-01,8.604246324187568851e-01
6.875000000000000000e-01,7.488952024457542489e-01
7.083333333333332593e-01,4.622644572571688037e-02
7.291666666666666297e-01,-4.748864440817633925e-01
7.500000000000000000e-01,-7.680574720943226241e-01
7.708333333333332593e-01,-4.563205187261770157e-01
7.916666666666666297e-01,1.795474224982586686e-01
8.125000000000000000e-01,7.955020578172649071e-01
8.333333333333332593e-01,6.229821809652712483e-01
8.541666666666666297e-01,-5.482794641594002094e-02
8.750000000000000000e-01,-5.926402190549894256e-01
8.958333333333332593e-01,-5.144086266279586095e-01
9.166666666666666297e-01,-4.080560290402627244e-01
9.375000000000000000e-01,-3.295845579089866084e-01
9.583333333333332593e-01,-1.277771882642289025e-01
9.791666666666666297e-01,-4.037993262737885058e-01
1.000000000000000000e+00,-3.566123849487277120e-01
1.020833333333333259e+00,-8.169972469528247183e-02
1.041666666666666519e+00,-3.963102935255890524e-01
1.062500000000000000e+00,-2.629286574582107017e-01
1.083333333333333259e+00,-4.000364561981711864e-01
1.104166666666666519e+00,-2.485117288617740838e-01
1.125000000000000000e+00,-3.842913518874229162e-01
1.145833333333333259e+00,-2.911452384859049003e-01
1.166666666666666519e+00,-1.121468015061874990e-01
1.187500000000000000e+00,-5.117254111260070015e-01
1.208333333333333259e+00,-3.542988398618024393e-01
1.229166666666666519e+00,2.661198055245090899e-01
1.250000000000000000e+00,9.270300509655694521e-01
1.270833333333333259e+00,8.024483112387460482e-01
1.291666666666666519e+00,2.144834405110639386e-01
1.312500000000000000e+00,-3.754121320905333126e-01
1.333333333333333259e+00,-2.184422791202660363e-01
1.354166666666666519e+00,4.713950764090066303e-01
1.375000000000000000e+00,3.473999659128827466e-01
1.395833333333333259e+00,-3.041746865004648082e-01
1.416666666666666519e+00,-1.754014581792418537e-01
1.437500000000000000e+00,4.576333175009661414e-01
1.458333333333333259e+00,7.478353078602278936e-01
1.479166666666666519e+00,6.778710725453209740e-01
1.500000000000000000e+00,8.278188272907941458e-01
1.520833333333333259e+00,5.539773548899774580e-01
1.541666666666666519e+00,-9.279701321164379735e-02
1.562500000000000000e+00,8.310178825067071617e-02
1.583333333333333259e+00,7.736339265184053460e-01
1.604166666666666519e+00,6.517803344704260482e-01
1.625000000000000000e+00,2.509923532856173090e-02
1.645833333333333259e+00,-6.147012165230585357e-01
1.666666666666666519e+00,-5.057861121809584803e-01
1.687500000000000000e+00,1.055696384442424973e-01
1.708333333333333259e+00,-6.092245665211015737e-02
1.729166666666666519e+00,-7.000313963316490140e-01
1.750000000000000000e+00,-7.555202564244050123e-01
1.770833333333333259e+00,-2.559633032163219912e-01
1.791666666666666519e+00,-4.181075580500591693e-01
1.812500000000000000e+00,-1.085529284559815455e+00
1.833333333333333259e+00,-9.907468530456650102e-01
1.854166666666666519e+00,-3.497747098610385907e-01
1.875000000000000000e+00,3.421948140007882166e-01
1.895833333333333259e+00,2.153561477379792866e-01
1.916666666666666519e+00,1.864732213920333725e-02
1.937500000000000000e+00,4.428410675690915843e-01
1.958333333333333259e+00,4.101824385212101132e-01
1.979166666666666519e+00,4.316043363413947231e-01
2.000000000000000000e+00,2.123416838430841058e-01
2.020833333333333037e+00,-3.009375578719590272e-01
2.041666666666666519e+00,-6.979339378115606563e-02
2.062500000000000000e+00,-2.182726432242170778e-01
2.083333333333333037e+00,-7.839432132178253410e-02
2.104166666666666519e+00,5.885156220609545352e-01
2.125000000000000000e+00,4.561482490830103265e-01
2.145833333333333037e+00,-2.142197708604700879e-01
2.166666666666666519e+00,-5.107293259587880607e-02
